50,-0.9476,-0.8836,-0.7802,-0.7834,-0.8052,-0.544,-0.5138,-0.2458,0.1196,0.2388,0.2666,0.412,0.1088,0.064,0.2958,0.3862,0.3518,0.5102,0.7858,0.7238,0.5948,0.3474,-0.1414,-0.2704,0.0662,-0.5174,0.014,0.7066,0.2072,0.7028,0.7024,0.009,-0.6276,-0.4582,-0.1536,-0.3914,0.2232,0.3512,0.075,-0.0562,-0.0706,-0.4826,-0.5742,-0.5556,-0.5778,-0.9648,-0.7304,-0.8512,-0.974,-0.9788,-0.9934,-0.9536,-0.9668,-0.981,-0.964,-0.9512,-0.9368,-0.9672,-0.981,-0.9844,False
49,-0.9672,-0.9654,-0.9306,-0.986,-0.9626,-0.8658,-0.7888,-0.8606,-0.8076,-0.9498,-0.8398,-0.7888,-0.7468,-0.822,-0.9604,-0.7734,-0.4348,-0.3532,-0.3524,-0.1334,0.2136,0.5304,0.8406,0.9438,0.8414,0.509,0.6578,0.7814,0.4618,0.3792,0.1658,-0.013,-0.3798,-0.9388,-0.9512,-0.7784,-0.6812,-0.7258,-0.8608,-0.9096,-0.876,-0.7158,-0.6806,-0.7232,-0.9256,-0.8624,-0.8266,-0.8974,-0.9816,-0.9604,-0.9764,-0.982,-0.9554,-0.9642,-0.9832,-0.9864,-0.9936,-0.993,-0.9888,-0.992,False
48,-0.9754,-0.9382,-0.9662,-0.9374,-0.9284,-0.9796,-0.9636,-0.8842,-0.7756,-0.833,-0.8904,-0.8306,-0.5948,-0.4886,-0.626,-0.5936,-0.7074,-0.4302,0.1648,0.5456,0.5704,0.703,0.0624,-0.2694,0.1946,0.655,1.0,0.7346,0.2602,-0.0818,-0.212,-0.4848,-0.4366,-0.4718,-0.4486,-0.4604,-0.2012,-0.0848,-0.212,-0.4956,-0.6436,-0.7292,-0.8968,-0.9326,-0.8212,-0.8278,-0.8256,-0.911,-0.9732,-0.9566,-0.9624,-0.9734,-0.947,-0.9552,-0.9852,-0.9764,-0.9948,-0.9816,-0.9982,-0.9912,False
47,-0.9748,-0.9702,-0.8718,-0.6536,-0.487,-0.4882,-0.4106,-0.178,-0.0034,0.184,0.1664,0.0838,0.0944,0.0628,-0.0038,0.397,0.6584,0.5678,0.643,0.8726,1.0,0.8448,0.5678,0.094,-0.0876,0.1844,0.0896,-0.2058,-0.8236,-0.523,-0.599,-0.8826,-0.4912,-0.5982,-0.9342,-0.6906,-0.7576,-0.5108,-0.3658,-0.361,-0.3898,-0.8328,-0.7468,-0.7238,-0.7728,-0.8968,-0.9854,-0.9444,-0.9256,-0.9758,-0.9694,-0.9816,-0.993,-0.9804,-0.9758,-0.9988,-0.9638,-0.9812,-0.9768,-0.9874,False
46,-0.977,-0.97,-0.9728,-0.9848,-0.9578,-0.7884,-0.7954,-0.912,-0.8138,-0.8532,-0.852,-0.8756,-0.789,-0.7634,-0.6558,-0.4832,-0.3536,-0.2366,-0.1514,-0.1566,-0.1102,-0.185,-0.3388,-0.1976,-0.1068,0.0436,0.5104,0.9006,1.0,0.8168,0.6566,0.5142,0.4524,0.2304,0.136,0.1514,0.0648,-0.2656,-0.6662,-0.8268,-0.8708,-0.6218,-0.4634,-0.4226,-0.5318,-0.6664,-0.797,-0.761,-0.8592,-0.9666,-0.9786,-0.9818,-0.9968,-0.9832,-0.9872,-0.9948,-0.9942,-0.9926,-0.986,-0.9918,False
45,-0.9414,-0.8712,-0.922,-0.9654,-0.9048,-0.8368,-0.8014,-0.937,-0.8528,-0.828,-0.9172,-0.9056,-0.833,-0.8124,-0.7068,-0.8382,-0.7642,-0.5642,-0.3348,-0.3484,-0.5778,-0.5396,-0.3278,-0.1482,-0.0782,-0.4788,-0.8252,-0.4276,0.1212,0.6688,0.6192,0.45,0.6096,0.887,1.0,0.792,0.1032,-0.3926,-0.5324,-0.5236,-0.3364,-0.2358,-0.685,-0.5544,-0.6836,-0.7134,-0.6732,-0.7734,-0.8866,-0.9734,-0.966,-0.993,-0.9896,-0.9834,-0.9844,-0.985,-0.979,-0.968,-0.981,-0.9978,False
44,-0.9598,-0.9948,-0.9724,-0.9876,-0.9734,-0.9698,-0.8918,-0.958,-0.899,-0.7806,-0.8318,-0.8116,-0.7592,-0.916,-0.9938,-0.9676,-0.8752,-0.5746,-0.3128,-0.2374,-0.235,-0.0472,0.2626,0.5046,0.735,0.7576,0.5802,0.6714,0.9262,0.9238,0.8472,0.7806,0.9416,0.9294,0.5784,0.0614,-0.4564,-0.6094,-0.7252,-0.379,-0.242,-0.179,-0.329,-0.4004,-0.4504,-0.5952,-0.7914,-0.9094,-0.9326,-0.9756,-0.9856,-0.9784,-0.986,-0.9874,-0.994,-0.9978,-0.9986,-0.9952,-0.9886,-0.9912,False
43,-0.9622,-0.9384,-0.9606,-0.8756,-0.984,-0.8422,-0.712,-0.7098,-0.6422,-0.4956,-0.4786,-0.258,-0.2188,-0.4656,-0.4568,-0.1634,0.3976,0.1466,-0.5548,-0.4738,0.4946,0.4526,-0.3214,-0.4352,0.2106,0.1794,-0.0066,0.7232,0.6678,-0.1832,-0.5464,-0.651,-0.8986,-0.6824,-0.392,-0.7262,-0.679,-0.5878,-0.8532,-0.9596,-0.6724,-0.6834,-0.634,-0.6228,-0.7984,-0.8674,-0.9634,-0.9192,-0.9784,-0.9714,-0.9818,-0.9924,-0.9808,-0.9716,-0.962,-0.972,-0.9802,-0.9816,-0.9896,-0.985,False
42,-0.952,-0.9564,-0.9352,-0.8862,-0.934,-0.8974,-0.8206,-0.8574,-0.8862,-0.9222,-0.6132,-0.5132,-0.4188,-0.4788,-0.2378,-0.0006,-0.397,-0.269,0.3582,0.4614,0.0106,-0.1118,0.3974,0.6266,0.5562,0.7886,0.7858,0.7826,0.722,0.6126,0.108,-0.5108,-0.3082,-0.677,-0.5066,0.1128,-0.0638,-0.8042,-0.6836,-0.8498,-0.3358,-0.251,-0.4668,-0.7844,-0.7164,-0.6626,-0.8524,-0.8732,-0.9712,-0.9548,-0.9878,-0.9676,-0.9708,-0.9814,-0.9776,-0.9812,-0.9892,-0.9962,-0.9868,-0.9954,False
41,-0.9812,-0.9668,-0.9204,-0.9282,-0.8638,-0.8588,-0.796,-0.8214,-0.9238,-0.7344,-0.7394,-0.9454,-0.8712,-0.8576,-0.7592,-0.8566,-0.7552,-0.5302,-0.2632,-0.2164,-0.015,0.7586,0.9212,0.7572,0.381,0.3874,0.1348,0.308,0.5604,0.515,0.1672,0.2632,0.6216,0.8078,0.7294,0.339,-0.1946,-0.526,-0.463,-0.2676,-0.3466,-0.56,-0.4008,-0.559,-0.7674,-0.873,-0.907,-0.9156,-0.9652,-0.9656,-0.9732,-0.9718,-0.9618,-0.971,-0.987,-0.9742,-0.9566,-0.9826,-0.9846,-0.9756,False
