999,-0.14240515,-0.2623508,-0.965817,True
998,0.57031643,-0.74747944,0.3460729,True
997,-0.32610142,0.9697455,0.6513083,False
996,-0.35910094,-0.6066669,0.49972737,True
995,0.8279544,-5.6600094e-2,0.3012935,False
994,0.959525,0.62172675,-0.9307407,False
993,0.34905672,0.3131535,0.3077526,False
992,3.221011e-2,-0.884653,-0.98752606,True
991,-0.76926994,0.44843352,0.9168073,False
990,-0.116660595,-0.3112533,0.6717311,False
989,0.86524737,-0.63181865,-0.13823152,True
988,-0.8075912,0.22135055,0.81145704,False
987,0.82943964,0.9234544,0.31257212,False
986,0.73765004,-0.9659529,-0.5088581,True
985,0.8111297,1.7967463e-2,-0.5413947,True
984,0.47489154,0.39504802,0.5927516,False
983,0.4284222,7.853055e-2,0.18751168,False
982,-0.25516403,-0.70433223,0.22226298,True
981,-0.44861364,0.9900969,-0.6274593,False
980,5.55557e-2,0.90753484,0.91652036,False
979,0.52203166,0.17292047,-0.9972304,True
978,-0.3225932,0.71135545,-0.25075698,False
977,0.1092031,-5.4470778e-2,0.24854887,False
976,-0.21451473,-0.87545717,-4.0227413e-2,True
975,-0.5260315,-0.17774963,-0.6734588,True
974,0.85859203,-0.4059049,0.8222027,False
973,0.37558198,0.98398125,-2.4267912e-2,False
972,0.2449727,0.45246387,-0.677901,True
971,-7.1946144e-2,0.9283606,-0.7792734,False
970,0.8910271,0.7457706,-0.6030754,False
969,-0.8842217,-0.42020392,0.8713938,True
968,4.7569394e-2,-0.6056514,-0.9205806,True
967,-0.12916481,-0.46724844,0.38009048,True
966,0.3531828,-0.24974167,-0.4697063,True
965,9.204948e-2,-0.99250114,0.80614305,True
964,0.6263596,3.965378e-3,0.3650676,False
963,0.49183393,-0.19055378,0.57666457,False
962,-0.58045006,0.670053,0.7807754,False
961,-0.97726285,-0.62102544,-0.46207297,True
960,-0.82152903,0.59576726,0.9355458,False
959,0.2272265,0.9601091,-0.16398633,False
958,0.7960019,0.37547076,0.8538017,False
957,-6.0180426e-3,0.19934988,-0.45394146,True
956,-5.0509095e-2,0.15330815,0.11539304,False
955,-0.55514145,-0.6065991,0.93230426,False
954,0.43219697,-0.925645,0.4308139,True
953,-0.6924281,-0.8820052,-0.42799938,True
952,-0.87674594,0.75132036,-0.3228805,False
951,-0.3214413,7.6996446e-2,-0.39404047,True
950,0.7869117,-0.4500003,-0.19483161,True
949,0.97973454,-0.67364454,0.2090174,True
948,2.468741e-2,-0.441015,-0.218817,True
947,0.7787852,-0.43263304,-0.4041624,True
946,0.7978562,-0.26404214,0.9274225,False
945,0.43762016,-0.16570735,-0.68183434,True
944,-1.3676167e-2,0.3675052,0.7888782,False
943,0.16885388,-0.43351483,0.7699666,False
942,0.1996907,0.66729605,-0.42552686,False
941,0.50001574,0.69685495,-0.19862235,False
940,-0.61760604,-0.20371127,-0.5177995,True
939,-0.4947015,0.1731062,-0.85945106,True
938,-0.7856257,0.9993918,-0.71177185,True
937,0.9254793,-0.9691422,-0.8054937,True
936,-0.22889829,-0.83385,-0.77727044,True
935,0.20191908,0.9081392,-0.5842571,False
934,0.91506696,-5.1525474e-2,-0.79171956,True
933,0.40608454,0.7173058,0.64154565,False
932,7.6413155e-4,-7.638121e-2,0.5721147,False
931,0.61112237,-0.92435324,-0.4728191,True
930,0.40732467,0.89630616,-0.8099973,False
929,0.84716034,0.920179,-0.16753995,False
928,-0.19048262,0.9928032,0.99051166,False
927,0.50932646,-0.84165287,0.5290259,True
926,0.29624832,-0.60648274,-0.20296347,True
925,3.7457705e-2,0.7085533,-0.11105096,False
924,8.186257e-2,-0.21551466,-0.17020404,True
923,0.38922632,0.7463603,-0.7240757,False
922,-0.3585987,-0.53811026,0.54002583,True
921,-0.1230005,0.7641983,0.3188032,False
920,-0.56152046,0.3697095,-0.79956734,True
919,0.48665452,4.6476364e-2,-0.36511517,True
918,6.95833e-2,-0.6496662,0.15142322,True
917,0.7766676,0.20609462,0.8047471,False
916,0.10235524,-0.65887463,1.3156414e-2,True
915,0.7201364,-0.7800138,-0.20034397,True
914,0.93285775,0.21389616,-0.20096993,False
913,0.8165797,-0.92606807,7.607901e-2,True
912,-0.66750896,-0.9608636,0.25839043,True
911,0.23717701,0.89854527,0.8868414,False
910,0.15770042,-0.30718076,0.27008998,False
909,-0.716012,-0.8080642,0.6389431,True
908,0.9612638,-9.9977255e-3,0.24609101,False
907,-0.49781287,3.2258987e-2,0.47722304,False
906,-0.16945338,0.74758327,-0.12884557,False
905,0.6687647,-0.53752685,-0.47732663,True
904,0.70425475,-0.96825767,-1.478827e-2,True
903,-0.41038215,0.120616436,-0.8003483,True
902,2.22044e-2,-0.23426545,-1.2486458e-2,True
901,0.9165199,0.7867696,0.29201424,False
900,0.84370065,-0.25088358,0.6042837,False
899,0.5700625,-0.1487751,-0.92059577,True
898,-0.9523393,-1.3845682e-2,-0.87599087,True
897,0.62386835,0.46263027,-0.983938,True
896,-0.33881378,0.9963093,-0.8877523,True
895,-0.90222454,-0.6498215,-0.40487778,True
894,1.6872048e-2,-3.761697e-2,0.6971016,False
893,-0.439335,0.58806,-2.3062587e-2,False
892,0.17474616,-6.753051e-2,-0.23500836,True
891,0.6050488,-0.44185424,0.8014015,False
890,0.2697841,0.90110147,0.62962115,False
889,0.8502643,-0.6852726,-0.93708,True
888,-0.9595375,-0.16940093,-0.81484103,True
887,-0.45937002,9.053695e-2,-0.14757788,True
886,-0.5022359,-0.7935736,-0.52750385,True
885,1.8680215e-2,0.27160954,0.7618439,False
884,-0.94775844,-0.931316,0.79724884,True
883,1.4913082e-3,0.3484292,0.4360628,False
882,-0.6309285,-0.2984736,-1.5263557e-3,True
881,0.24785888,-0.5679177,0.38175952,True
880,0.47696364,0.49222672,-0.97828186,True
879,-0.5444945,0.9244013,-0.36646688,False
878,-0.26731682,0.7768675,-0.40499508,False
877,-0.3971399,0.11224222,-0.70647454,True
876,0.19054723,-0.34029198,-0.80692804,True
875,-0.47278023,-0.5724189,-0.46384907,True
874,-9.1353536e-2,-4.144454e-2,0.43415773,False
873,0.6138209,-0.64087844,-0.5396161,True
872,0.779551,-0.43520856,-0.35377598,True
871,0.28098845,-0.85665584,0.19176114,True
870,-0.94575584,-0.109773755,0.28217542,True
869,-0.4972514,1.2264252e-2,-0.24140763,True
868,0.41949224,1.6524315e-2,0.59393394,False
867,-2.2108912e-2,0.5320604,-0.42508912,False
866,-0.8104696,0.11054456,7.883966e-2,True
865,0.10248935,-0.5645877,-0.5979452,True
864,0.9760575,0.5135472,-0.11237812,False
863,0.9564307,-0.544899,-0.11915457,True
862,0.26874542,0.14779234,-0.3048383,True
861,0.1072849,9.105444e-3,-4.184127e-3,False
860,0.7324139,-0.4247818,0.8323833,False
859,-0.9794806,-0.27837133,-0.8859557,True
858,-0.6997603,0.9171848,-0.1501056,False
857,0.115960956,0.8846638,-8.512366e-2,False
856,0.8003361,0.72761536,-0.16248667,False
855,0.97214985,0.75091136,0.23060572,False
854,0.6379514,-0.35181546,0.78529525,False
853,0.82377064,0.18362689,-0.62354696,True
852,-0.41560936,0.65567255,0.7834265,False
851,0.63001573,0.76693785,0.25698102,False
850,0.41565204,-0.8515767,-0.5958297,True
849,0.40505064,3.568673e-2,-0.8525828,True
848,0.7355133,5.207956e-2,2.799511e-3,False
847,-0.9068155,0.59468496,-0.898227,True
846,-0.58153975,-0.3365096,-0.8199794,True
845,-0.3976984,-0.28040576,-0.86003554,True
844,0.18103719,0.4805901,0.47195554,False
843,8.687544e-2,0.39660144,-0.18776166,False
842,-0.8549899,0.92739785,-7.352817e-2,False
841,0.8068522,-0.8010628,-8.504152e-3,True
840,-0.57024944,0.8161558,-0.23742473,False
839,0.37554145,6.695402e-2,-0.83980453,True
838,-0.67163825,0.17876434,-0.29756713,True
837,0.44169724,3.9443135e-2,-0.6082095,True
836,-0.47088683,-0.20386922,0.8931633,False
835,0.94192004,0.17773545,0.6880771,False
834,0.7079183,0.56671894,-0.10357368,False
833,-8.691752e-2,-0.79799855,-0.11310542,True
832,-0.9998838,0.46829307,0.38697755,False
831,-4.452586e-2,0.5439899,0.7713796,False
830,-0.7347369,-0.9236914,-0.43802035,True
829,-0.7793231,0.623822,0.15899312,False
828,0.4113077,-0.8796463,0.8032589,False
827,-0.5958419,-0.24474573,-0.37942088,True
826,-0.7807869,0.43333936,0.78374624,False
825,2.1570563e-2,-0.6948848,0.5178056,True
824,0.9045917,0.9192772,-0.39910376,False
823,-0.28861165,8.347988e-3,0.83905756,False
822,-0.45325243,-0.7724812,-0.9519032,True
821,-0.511601,0.235188,0.50326383,False
820,-0.13641286,-0.6588228,-0.7087121,True
819,0.6141944,0.23268914,-7.1430564e-2,False
818,-1.4500141e-2,0.41973102,-0.6807637,True
817,0.24720764,-0.34843695,-0.49583554,True
816,0.73478496,-0.9217926,-0.93537223,True
815,0.10575795,0.217695,-0.51152396,True
814,1.3632655e-2,-2.2972941e-2,-0.31529808,True
813,0.21338558,0.75316787,-0.58451223,False
812,0.4883399,0.5242616,0.9978807,False
