999,6.1708808e-2,0.12390053,-0.10265732,False
998,0.51989985,-0.753876,0.83468056,False
997,-0.51031685,-0.94256246,-0.60878384,True
996,-0.9536214,-6.32776e-2,0.35583735,True
995,-0.91132593,0.88493395,0.5833926,True
994,0.1841377,0.66765034,0.87636626,False
993,-0.62135494,0.61731124,-0.37157214,True
992,-0.9441129,0.5172926,0.36201096,True
991,0.6976707,0.25662565,0.36571634,False
990,0.4184488,0.72307837,0.41202366,False
989,-0.4592446,-0.45871723,6.027341e-3,True
988,-0.3227694,2.3310304e-2,-0.26443565,True
987,0.33757412,-0.7993301,-0.4127276,False
986,-0.5136565,0.47842216,-0.87418294,True
985,-0.74683654,0.5400387,0.3293594,True
984,0.40598822,0.26737273,-0.6986474,False
983,0.263085,-0.612476,0.896894,False
982,-0.82302225,0.74689484,0.32122755,True
981,-0.59333205,-0.47276878,-0.6708381,True
980,0.4039334,-0.29142368,0.79905856,False
979,-0.5379746,-0.8499309,-0.5863788,True
978,0.34767818,-0.17914963,-0.6366595,False
977,-0.786036,0.6239635,0.48630786,True
976,-0.19365346,-0.90491545,-0.9809401,True
975,0.16971171,-0.3234161,-7.605302e-2,False
974,0.26994836,-0.92245615,0.40622163,False
973,0.7303909,-0.36224246,-0.9197719,False
972,-0.6473956,-5.6153417e-2,-0.14648592,True
971,0.47479022,0.3429681,-0.76925933,False
970,0.60682607,-0.47725618,-0.2591319,False
969,0.19961524,0.517908,0.8011211,False
968,-0.18444669,-0.3058108,-5.1591277e-2,True
967,-3.7323833e-2,0.6957524,-0.83230925,False
966,-0.90827346,0.11009276,0.87847424,True
965,-0.18238986,-0.3301108,-0.9956192,True
964,-0.15620792,-0.22852993,0.44063044,True
963,-0.5643778,0.68942916,-0.4080454,True
962,0.8370905,0.85842085,-0.4948336,False
961,0.7843739,-0.81596255,0.8541801,False
960,-0.48482275,0.7704452,-6.706941e-2,True
959,0.6854017,0.10449338,-0.48609662,False
958,-0.36366522,0.7051326,0.95255816,True
957,0.35685575,0.90212977,0.672766,False
956,-0.26367378,-0.11481941,0.7251935,True
955,0.22847497,0.7111614,0.76669717,False
954,-0.45353353,-0.49569488,4.51231e-2,True
953,0.31223428,-0.9208472,-0.7982168,True
952,0.35897577,-0.24268389,-0.36324775,False
951,0.47100544,0.41974545,0.32393074,False
950,-5.2826643e-2,0.10762036,-0.13106811,True
949,-0.23234177,0.43874884,0.42353976,True
948,-0.55008674,0.8951255,-0.25390875,True
947,0.13494563,0.47119355,0.37546825,False
946,-0.5500206,-0.8149384,0.3879242,True
945,-9.601545e-2,-0.33174014,0.7549002,True
944,0.307469,-0.41663527,0.39008462,False
943,-0.83550894,0.9501536,-0.83270395,True
942,0.20514143,0.9144845,0.9192517,False
941,-0.6233978,-0.34596086,0.16040754,True
940,-0.2668779,0.43133175,0.33644855,True
939,0.9413961,0.56974924,-0.36867714,False
938,-0.29348457,-0.8554611,-0.7813182,True
937,-0.85537744,9.365451e-2,0.21129048,True
936,-0.5983417,0.7812586,-5.057752e-2,True
935,-0.89474964,-0.97133195,0.162969,True
934,-0.39939725,0.93947446,0.4078684,True
933,0.7697619,-0.5844829,0.1476785,False
932,-0.7216524,-0.6526886,0.67037857,True
931,5.780852e-2,-0.29009998,-0.7512275,True
930,0.48946667,0.72262084,-0.48057914,False
929,-9.299183e-2,-0.5193219,0.4272126,True
928,0.7319236,-0.8247576,0.28301716,False
927,0.63362265,0.6676587,-0.89051235,False
926,-4.981792e-2,-0.17161238,-0.48808146,True
925,-0.2878493,-0.17331171,0.3257351,True
924,-0.88495123,-0.9797435,1.309514e-2,True
923,-0.5449078,0.40417123,0.26456487,True
922,9.745598e-3,0.98953056,6.368005e-2,False
921,-0.7841275,-0.5820055,-3.6426663e-2,True
920,0.41493165,-0.55758274,-0.8625717,False
